,states,City,Population,total_crimes,Aggravated Assault,Simple Assault,Intimidation,Murder and Nonnegligent Manslaughter,Negligent Man- slaughter,Justifiable Homicide,Human Trafficking Offenses,Commercial Sex Acts,Involuntary Servitude,Kidnapping/ Abduction,Rape,Sodomy,Sexual Assault With an Object,Fondling,"Sex Offenses, Non- forcible",Incest,Statutory Rape,Arson,Bribery,Burglary/ Breaking & Entering,Counter- feiting/ Forgery,Destruction/ Damage/ Vandalism of Property,Embezzle- ment,Extortion/ Blackmail,False Pretenses/ Swindle/ Confidence Game,Credit Card/ Automated Teller Machine Fraud,Imper- sonation,Welfare Fraud,Wire Fraud,Pocket- picking,Purse- snatching,Shop- lifting,Theft From Building,Theft From Coin Op- erated Machine or Device,Theft From Motor Vehicle,Theft of  Motor  Vehicle Parts or Acces- sories,All Other Larceny,Motor Vehicle Theft,Robbery,Stolen Property Offenses,Drug/ Narcotic Violations,Drug Equipment Violations,Betting/ Wagering,Operating/ Promoting/ Assisting Gambling,Gambling Equipment Violations,Sports Tampering,Por- nography/ Obscene Material,Pros- titution,Assisting or Promoting Prostitution,Purchasing Prostitution,Weapon Law Violations
1728,MONTANA,Boulder,1207,82.0,12,14,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,27,0,0,0,0,1,0,0,0,0,0,1,1,5,0,6,0,0,0,4,2,0,0,0,0,0,0,0,0,0
1729,MONTANA,Bozeman,42826,2404.0,74,274,22,0,0,0,0,0,0,8,30,2,0,26,3,3,0,3,0,82,24,365,2,0,28,41,36,0,0,1,0,293,141,2,185,16,332,78,8,1,174,129,0,0,0,0,4,0,1,0,16
1730,MONTANA,Bridger,738,26.0,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1731,MONTANA,Colstrip,2339,42.0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,2,2,0,0,0,9,0,0,1,5,5,0,0,0,0,0,0,0,0,0
1732,MONTANA,Columbia Falls,4983,309.0,9,40,14,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,11,4,42,0,0,1,0,1,0,0,1,0,22,22,0,7,0,70,5,0,0,27,27,0,0,0,0,0,0,0,0,0
1733,MONTANA,Columbus,2021,74.0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,10,0,1,3,0,4,0,0,0,0,2,7,0,7,4,8,3,0,0,3,2,0,0,0,0,0,0,0,0,0
1734,MONTANA,Conrad,2609,104.0,6,23,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,27,0,0,1,0,7,0,0,0,0,0,2,0,3,0,19,2,0,0,1,2,0,0,0,0,1,0,0,0,0
1735,MONTANA,Cut Bank,3025,229.0,12,56,11,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,15,3,32,1,0,2,0,1,0,0,0,0,25,10,0,7,1,19,5,0,1,14,10,0,0,0,0,0,0,0,0,0
1736,MONTANA,Deer Lodge,2996,256.0,9,31,5,0,0,0,0,0,0,0,3,0,1,6,0,0,0,0,0,3,7,51,0,0,8,0,7,0,0,0,0,6,30,0,14,2,38,3,0,1,14,14,0,0,0,0,1,0,0,0,2
1737,MONTANA,Dillon,4244,149.0,6,34,11,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,2,1,8,0,0,2,0,0,0,0,0,0,3,2,1,4,0,11,1,0,0,29,27,0,0,0,0,0,0,0,0,2
1738,MONTANA,East Helena,2071,40.0,1,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,1,0,3,0,3,2,0,0,5,4,0,0,0,0,0,0,0,0,0
1739,MONTANA,Eureka,1088,45.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,3,1,0,5,0,2,1,0,0,10,12,0,0,0,0,0,0,0,0,0
1740,MONTANA,Fort Benton,1497,60.0,1,4,1,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,4,1,11,0,0,0,0,4,0,0,0,0,1,9,0,7,1,6,1,0,0,3,1,0,0,0,0,0,0,0,0,0
1741,MONTANA,Glasgow,3413,165.0,3,33,9,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,24,0,0,3,0,4,0,0,0,0,0,9,0,1,0,38,6,0,0,15,12,0,0,0,0,0,0,0,0,2
1742,MONTANA,Glendive,5524,397.0,16,47,8,0,0,0,0,0,0,0,4,0,1,9,0,0,0,0,0,33,0,76,1,0,37,3,5,0,0,0,0,16,10,1,18,2,54,11,0,0,19,23,0,0,0,0,0,0,0,0,3
1743,MONTANA,Great Falls,59252,5096.0,107,481,12,4,0,0,0,0,0,9,13,0,0,16,7,5,2,10,0,327,90,980,26,0,51,9,4,0,0,2,6,705,124,2,554,71,937,127,29,4,192,174,0,0,0,0,0,1,0,0,15
1744,MONTANA,Hamilton,4652,508.0,23,63,11,0,0,0,0,0,0,2,4,0,1,6,0,0,0,1,0,16,7,82,6,0,27,0,9,0,0,0,1,22,43,0,21,0,63,6,0,1,50,38,0,0,0,0,0,0,0,0,5
1745,MONTANA,Havre,9873,1187.0,52,195,32,0,0,0,0,0,0,9,11,0,0,18,1,1,0,1,0,35,11,148,0,0,17,0,19,0,0,0,0,75,56,0,52,13,171,31,3,0,114,113,0,0,0,0,0,0,0,0,9
1746,MONTANA,Helena,30363,2898.0,140,358,40,1,0,0,0,0,0,14,37,5,0,53,5,1,4,18,0,145,32,362,6,0,31,30,37,0,0,2,0,330,90,1,279,13,385,68,11,5,210,170,0,0,0,0,0,0,2,0,13
1747,MONTANA,Hot Springs,553,30.0,5,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1748,MONTANA,Kalispell,21932,2741.0,35,224,52,0,0,0,0,0,0,1,9,2,0,19,3,1,2,5,0,153,100,263,11,1,51,29,17,0,0,3,0,400,158,8,291,51,329,97,11,15,195,187,0,0,0,0,0,0,0,0,18
1749,MONTANA,Laurel,6988,342.0,12,43,6,0,0,0,0,0,0,2,0,1,0,5,0,0,0,1,0,14,1,41,2,0,3,3,10,0,1,0,6,18,8,0,32,11,71,9,0,2,17,22,0,0,0,0,0,0,0,0,1
1750,MONTANA,Lewistown,5856,301.0,24,47,3,0,0,0,0,0,0,0,10,0,0,5,0,0,0,1,0,15,4,50,0,0,0,2,7,0,0,0,0,2,30,0,15,0,61,11,0,0,4,9,0,0,0,0,0,0,0,0,1
1751,MONTANA,Libby,2659,198.0,6,20,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,21,0,0,6,0,0,0,0,0,0,22,14,0,36,1,24,4,0,0,12,13,0,0,0,0,0,0,0,0,0
1752,MONTANA,Livingston,7303,492.0,16,99,12,0,0,0,0,0,0,4,5,0,0,5,0,0,0,1,0,23,7,67,1,0,4,1,3,0,0,0,3,48,20,0,24,3,81,20,0,1,26,18,0,0,0,0,0,0,0,0,0
1753,MONTANA,Manhattan,1585,49.0,3,6,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,13,1,0,3,2,0,0,0,0,0,1,2,0,2,0,5,0,0,0,4,4,0,0,0,0,0,0,0,0,0
1754,MONTANA,Miles City,8851,433.0,9,55,3,1,0,0,0,0,0,0,1,0,0,5,1,1,0,1,0,12,3,64,0,0,12,3,4,0,0,0,0,61,12,0,19,3,95,7,1,1,32,24,0,0,0,0,1,0,0,0,2
1755,MONTANA,Missoula,70553,6794.0,273,790,68,4,0,0,0,0,0,33,45,21,5,61,7,4,3,7,0,387,86,866,36,1,163,140,120,9,0,3,0,902,334,7,528,106,799,146,29,10,378,387,0,0,0,0,0,2,5,2,27
1756,MONTANA,Plains,1072,60.0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,0,0,1,3,0,2,0,11,1,0,0,6,11,0,0,0,0,0,0,0,0,2
1757,MONTANA,Polson,4634,760.0,19,63,13,0,0,0,0,0,0,1,4,0,0,5,0,0,0,2,0,48,9,94,1,0,11,0,0,0,0,0,6,83,22,0,48,1,94,16,0,6,103,108,0,0,0,0,0,0,0,0,3
1758,MONTANA,Red Lodge,2237,183.0,4,22,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,7,3,39,0,0,2,0,3,0,0,0,0,1,3,0,5,3,39,2,0,0,17,17,0,0,0,0,0,0,0,0,2
1759,MONTANA,Ronan City,1942,190.0,18,17,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,12,4,16,1,0,1,2,3,0,0,0,0,17,10,0,14,1,24,10,2,3,17,14,0,0,0,0,0,0,0,0,1
1760,MONTANA,Sidney,6817,502.0,31,80,5,0,0,0,0,0,0,4,5,0,0,5,4,1,3,3,0,18,14,54,2,0,6,0,7,0,0,0,0,0,20,0,15,1,48,14,1,0,79,74,0,0,0,0,2,0,0,0,6
1761,MONTANA,Stevensville,1925,92.0,21,12,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,3,19,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18,1,0,0,7,4,0,0,0,0,0,0,0,0,0
1762,MONTANA,St. Ignatius,853,24.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,3,3,0,0,0,0,0,0,0,0,1
1763,MONTANA,Thompson Falls,1343,80.0,6,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,11,0,0,2,0,0,0,0,0,0,4,5,0,6,1,10,4,0,0,7,6,0,0,0,0,0,0,0,0,0
1764,MONTANA,Troy,940,58.0,3,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,13,0,0,2,0,0,0,0,0,0,2,2,0,1,0,11,1,0,0,3,3,0,0,0,0,0,0,0,0,1
1765,MONTANA,West Yellowstone,1335,46.0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,3,1,0,0,0,0,0,3,9,0,0,0,3,2,0,0,1,3,0,0,0,0,0,0,0,0,0
1766,MONTANA,Whitefish,6997,459.0,8,55,5,0,0,0,0,0,0,1,3,0,0,5,0,0,0,0,0,19,7,64,0,0,7,9,12,0,0,0,0,21,11,1,49,2,105,7,0,0,32,34,0,0,0,0,0,0,0,0,2
1767,MONTANA,Wolf Point,2891,256.0,13,112,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,1,24,0,0,0,0,0,0,0,0,0,27,5,0,7,0,24,8,0,0,14,3,0,0,0,0,0,0,0,0,1
1768,MONTANA,Montana State University,14982,469.0,5,15,2,0,0,0,0,0,0,1,2,0,0,3,0,0,0,4,0,5,3,99,0,0,11,6,3,0,0,0,0,1,26,0,9,0,121,5,0,0,75,73,0,0,0,0,0,0,0,0,0
1769,MONTANA,University of Montana,13952,201.0,2,13,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,1,36,0,0,2,3,0,0,0,0,0,2,25,0,14,1,51,2,0,0,22,17,0,0,0,0,0,0,0,0,0
1770,NEBRASKA,Alliance,8529,593.0,8,117,21,0,0,0,0,0,0,1,3,0,0,4,1,0,1,1,0,32,4,75,3,0,3,17,0,0,0,0,2,29,11,0,40,1,57,1,0,10,84,62,0,0,0,0,1,0,0,0,4
1771,NEBRASKA,Aurora,4468,145.0,10,21,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,9,0,18,0,0,1,2,2,0,0,0,0,1,9,0,3,1,11,3,0,1,26,18,0,0,0,0,0,0,0,0,4
1772,NEBRASKA,Beatrice,11965,825.0,44,81,12,0,0,0,0,0,0,0,4,2,14,8,0,0,0,1,0,59,9,104,1,1,13,12,2,0,0,0,0,46,36,3,39,14,183,13,2,0,63,40,0,0,0,0,3,0,0,0,16
1773,NEBRASKA,Bellevue,54595,3474.0,34,463,206,0,0,0,0,0,0,15,14,5,1,71,6,1,5,4,0,141,26,456,0,4,65,67,65,0,0,0,0,204,63,1,178,64,260,94,20,38,467,333,0,0,0,0,34,1,0,0,68
1774,NEBRASKA,Blair,7981,504.0,7,82,6,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,16,12,100,0,0,15,10,7,0,0,0,0,24,17,0,28,2,28,4,1,4,72,49,0,0,0,0,3,1,0,0,10
1775,NEBRASKA,Broken Bow,3464,110.0,4,13,9,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,2,23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,27,0,0,0,14,9,0,0,0,0,1,0,0,0,1
1776,NEBRASKA,Central City,2879,132.0,3,17,1,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,13,1,21,0,0,0,0,1,0,0,0,1,5,10,0,3,0,22,1,0,0,14,11,0,0,0,0,0,0,0,0,3
1777,NEBRASKA,Chadron,5748,358.0,7,63,13,0,0,0,0,0,0,1,8,0,1,3,0,0,0,0,0,24,3,54,0,0,2,5,0,0,0,0,0,35,11,0,28,1,33,15,0,1,24,19,0,0,0,0,0,0,0,0,7
1778,NEBRASKA,Columbus,22735,1003.0,15,100,11,0,0,0,0,0,0,2,9,0,1,15,1,0,1,2,0,61,15,161,0,1,17,16,14,0,1,0,0,92,23,1,38,7,123,19,2,8,126,101,0,0,0,0,8,0,0,0,12
1779,NEBRASKA,Cozad,3892,186.0,3,26,15,0,0,0,0,0,0,0,1,0,0,4,1,0,1,0,0,9,2,21,0,0,7,2,4,0,1,0,0,4,6,0,6,2,21,2,0,4,26,18,0,0,0,0,0,0,0,0,0
1780,NEBRASKA,Fairbury,3771,415.0,9,79,56,1,0,0,0,0,0,1,4,1,0,5,0,0,0,1,0,13,1,52,0,0,1,8,2,0,0,0,0,18,11,0,13,5,58,18,1,3,27,15,0,0,0,0,3,0,0,0,9
1781,NEBRASKA,Fremont,26521,2086.0,43,309,112,0,1,0,0,0,0,11,18,0,9,28,2,0,2,2,0,82,42,334,4,0,35,30,39,0,0,0,0,103,45,1,91,15,170,23,5,15,257,202,0,0,0,0,5,0,2,0,49
1782,NEBRASKA,Gothenburg,3534,139.0,1,13,18,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,15,1,28,0,0,0,2,0,0,0,0,0,2,4,0,8,0,26,3,0,1,5,6,0,0,0,0,0,0,0,0,1
1783,NEBRASKA,Hastings,24849,1890.0,26,322,40,0,0,0,0,0,0,3,17,7,3,21,1,0,1,3,0,120,17,329,6,1,38,34,35,0,0,0,2,137,123,0,146,22,224,41,10,7,68,73,0,0,0,0,2,0,0,0,11
1784,NEBRASKA,Holdrege,5512,315.0,6,48,4,0,0,0,0,0,0,1,3,0,0,6,1,0,1,0,0,12,5,48,0,0,4,0,3,0,1,0,0,8,28,2,33,3,40,4,0,3,28,21,0,0,0,0,1,0,0,0,1
1785,NEBRASKA,Kearney,32885,2441.0,82,323,16,0,0,0,0,0,0,4,11,6,0,19,6,0,6,9,0,102,48,426,11,0,74,52,22,1,9,1,0,177,123,2,124,25,177,33,7,15,259,226,0,0,0,0,17,0,0,0,28
1786,NEBRASKA,La Vista,18049,825.0,5,63,23,0,0,0,0,0,0,2,12,3,0,9,5,1,4,1,0,25,16,135,0,0,18,23,14,0,0,0,0,15,59,0,53,5,41,19,3,18,121,98,0,0,0,0,3,16,1,0,14
1787,NEBRASKA,Lexington,10122,867.0,10,126,18,1,0,0,0,0,0,0,2,1,1,4,0,0,0,1,0,22,13,157,0,0,10,9,3,0,0,0,1,57,13,3,27,8,94,17,3,2,145,103,0,0,0,0,0,0,1,0,15
1788,NEBRASKA,Madison,2374,58.0,2,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,4,3,0,0,0,0,0,0,0,0,1
1789,NEBRASKA,McCook,7590,531.0,6,53,9,0,0,0,0,0,0,2,3,0,0,6,0,0,0,0,0,29,6,73,0,1,3,3,1,0,0,0,1,64,5,2,33,1,59,4,1,1,85,69,0,0,0,0,0,0,0,0,11
1790,NEBRASKA,Minden,3055,167.0,3,23,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,2,43,0,0,3,1,1,0,0,0,0,2,4,1,2,0,30,2,0,2,12,9,0,0,0,0,0,0,0,0,1
1791,NEBRASKA,Nebraska City,7257,462.0,3,73,28,2,0,0,0,0,0,1,1,0,0,4,0,0,0,2,0,21,6,88,0,0,3,7,3,0,0,0,0,21,2,1,20,9,49,11,2,6,50,44,0,0,0,0,2,0,0,0,3
1792,NEBRASKA,Norfolk,24490,1470.0,13,149,16,0,0,0,0,0,0,5,9,3,0,18,0,0,0,5,0,73,13,322,4,0,11,20,20,0,0,0,0,166,47,0,56,9,219,21,5,8,162,67,0,0,0,0,4,0,0,0,25
1793,NEBRASKA,North Platte,24231,2590.0,39,256,183,0,0,0,0,0,0,11,14,1,0,32,3,0,3,11,0,137,37,440,0,1,106,47,17,0,0,3,0,203,80,3,125,10,365,53,6,21,232,101,0,0,0,0,8,0,0,0,42
1794,NEBRASKA,Ogallala,4560,438.0,5,80,13,1,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,17,4,58,0,0,4,4,6,0,1,0,0,25,20,1,18,7,63,9,0,3,44,43,0,0,0,0,0,0,0,0,5
1795,NEBRASKA,Papillion,24355,983.0,12,118,31,0,0,0,0,0,0,0,4,0,0,9,0,0,0,1,0,20,8,127,12,0,30,61,24,0,0,0,0,167,1,0,46,8,127,11,2,7,85,59,0,0,0,0,4,0,0,0,9
1796,NEBRASKA,Plattsmouth,6484,396.0,0,41,22,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,17,5,99,0,0,6,2,3,0,0,0,0,16,40,0,35,4,34,10,0,3,30,23,0,0,0,0,0,0,0,0,2
1797,NEBRASKA,Ralston,7581,437.0,2,67,15,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,20,2,77,0,0,7,5,2,0,0,0,0,10,47,1,41,2,23,17,2,1,47,38,0,0,0,0,0,0,0,0,8
1798,NEBRASKA,Scottsbluff,14825,1525.0,31,188,8,1,0,0,0,0,0,2,8,1,0,10,4,0,4,1,0,61,51,204,3,1,14,22,6,0,0,0,0,206,71,2,64,12,137,24,3,9,209,143,0,0,0,0,1,0,0,0,24
1799,NEBRASKA,Seward,7165,215.0,2,32,4,0,0,0,0,0,0,3,2,1,0,3,0,0,0,0,0,3,4,26,0,0,1,2,1,0,0,0,0,3,7,0,5,3,32,1,0,0,40,35,0,0,0,0,0,0,0,0,5
1800,NEBRASKA,Sidney,6960,420.0,39,40,8,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,49,6,54,0,0,1,3,3,0,0,0,0,39,3,0,7,6,57,1,0,0,51,41,0,0,0,0,1,0,0,0,7
1801,NEBRASKA,Valentine,2797,126.0,7,27,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,2,8,0,0,4,3,1,0,0,1,1,13,5,0,0,0,6,7,0,4,16,11,0,0,0,0,1,0,0,0,1
1802,NEBRASKA,Wahoo,4475,117.0,1,13,6,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,37,0,1,5,1,0,0,0,0,0,7,4,1,9,1,15,10,0,0,1,0,0,0,0,0,0,0,0,0,0
1803,NEBRASKA,West Point,3320,41.0,1,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,2,0,7,10,0,0,0,0,0,0,0,0,2
1804,NEBRASKA,Wilber,1864,54.0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,10,0,0,2,1,0,0,0,0,0,0,2,0,7,0,16,2,0,1,1,0,0,0,0,0,0,0,0,0,0
1805,NEBRASKA,"University of Nebraska, Kearney",6902,78.0,0,2,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,0,16,1,0,0,2,0,0,1,0,0,0,9,0,1,0,18,0,0,0,6,4,0,0,0,0,0,0,0,0,0
1806,NEW HAMPSHIRE,Alstead,1924,17.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0
1807,NEW HAMPSHIRE,Alton,5309,177.0,5,14,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,16,0,43,0,0,6,3,0,0,0,0,0,3,7,0,16,0,19,1,0,2,22,0,0,0,0,0,2,0,0,0,0
1808,NEW HAMPSHIRE,Amherst,11281,498.0,3,23,15,0,0,0,0,0,0,0,2,0,0,1,2,1,1,0,0,10,8,28,0,0,24,19,77,0,0,0,0,80,42,0,31,4,18,3,1,6,95,0,0,0,0,0,2,0,0,0,2
1809,NEW HAMPSHIRE,Antrim,2659,176.0,8,27,18,0,0,0,0,0,0,2,1,0,0,1,1,0,1,0,0,8,1,26,0,0,3,3,2,0,0,0,0,1,8,0,5,1,4,1,0,1,47,0,0,0,0,0,3,0,0,0,3
1810,NEW HAMPSHIRE,Ashland,2076,116.0,1,21,12,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,4,1,24,1,0,4,5,3,0,0,0,0,5,9,0,3,3,11,3,0,1,1,0,0,0,0,0,0,0,0,0,0
1811,NEW HAMPSHIRE,Atkinson,6853,102.0,1,12,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,25,0,0,8,4,1,0,0,0,0,0,1,0,9,0,9,2,0,0,15,1,0,0,0,0,0,0,0,0,0
1812,NEW HAMPSHIRE,Auburn,5303,154.0,2,10,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,11,0,33,0,0,4,2,17,0,0,0,0,1,10,0,17,1,13,4,1,2,14,1,0,0,0,0,1,0,0,0,2
1813,NEW HAMPSHIRE,Barnstead,4596,164.0,5,34,10,0,0,0,0,0,0,1,1,0,1,0,3,2,1,0,0,17,0,15,3,0,5,2,8,0,1,0,0,0,12,0,5,1,18,2,0,2,13,0,0,0,0,0,0,1,0,0,1
1814,NEW HAMPSHIRE,Barrington,8814,208.0,4,22,20,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,19,0,39,0,0,20,6,13,0,1,0,0,1,6,0,20,0,14,1,0,0,17,0,0,0,0,0,1,0,0,0,1
1815,NEW HAMPSHIRE,Bedford,21808,908.0,11,48,50,2,0,0,0,0,0,0,4,0,0,6,3,2,1,0,0,22,15,84,0,0,50,42,65,0,1,0,1,191,85,0,86,4,33,4,5,26,58,0,0,0,0,0,8,0,0,0,1
1816,NEW HAMPSHIRE,Belmont,7283,613.0,12,103,23,0,0,0,0,0,0,1,6,0,0,7,6,3,3,1,0,31,2,98,2,1,19,7,9,0,1,0,0,10,54,0,21,1,88,7,0,6,76,0,0,4,0,0,5,0,0,0,6
1817,NEW HAMPSHIRE,Bennington,1475,77.0,4,11,4,0,0,0,0,0,0,0,0,0,0,2,3,2,1,0,0,5,1,8,2,0,2,1,1,0,0,0,0,1,2,0,1,0,12,3,0,1,10,0,0,0,0,0,0,0,0,0,0
1818,NEW HAMPSHIRE,Berlin,9376,666.0,18,138,25,0,0,0,0,0,0,1,3,1,1,13,12,5,7,1,0,63,5,80,1,0,15,9,4,0,0,0,1,28,70,0,25,3,22,9,6,11,82,0,0,0,0,0,4,1,0,0,2
1819,NEW HAMPSHIRE,Bethlehem,2566,101.0,2,17,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,12,1,0,0,1,3,0,1,0,0,0,6,0,2,0,7,2,0,1,33,0,0,0,0,0,0,0,0,0,0
1820,NEW HAMPSHIRE,Boscawen,3934,132.0,5,12,6,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,4,1,19,0,0,0,4,1,0,0,0,0,3,3,0,4,1,16,4,0,3,36,1,0,0,0,0,0,0,0,0,3
1821,NEW HAMPSHIRE,Bow,7711,231.0,2,19,9,0,0,0,0,0,0,0,1,0,0,0,6,5,1,0,0,38,1,28,0,0,5,3,28,0,0,0,0,2,5,0,13,2,5,1,1,4,47,0,0,0,0,0,2,0,0,0,3
1822,NEW HAMPSHIRE,Bradford,1660,46.0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0
1823,NEW HAMPSHIRE,Brentwood,4793,103.0,4,5,9,0,0,0,0,0,0,1,0,0,0,1,3,2,1,0,0,12,0,10,1,0,7,6,6,0,1,0,0,2,4,0,2,0,3,2,0,2,19,0,0,0,0,0,0,0,0,0,0
1824,NEW HAMPSHIRE,Bristol,3071,230.0,3,44,30,0,0,0,0,0,0,1,1,1,0,3,2,1,1,1,0,7,4,34,0,0,20,5,3,0,0,0,0,5,11,0,8,0,8,1,2,2,30,2,0,0,0,0,0,0,0,0,0
1825,NEW HAMPSHIRE,Brookline,5191,147.0,3,12,5,0,0,0,0,0,0,1,1,0,0,2,2,2,0,0,0,7,4,33,0,0,6,5,10,0,0,0,0,0,4,0,4,0,9,2,0,2,33,0,0,0,0,0,0,0,0,0,0
1826,NEW HAMPSHIRE,Campton,3327,220.0,6,30,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16,2,28,3,0,25,7,7,0,1,0,0,0,12,0,4,1,7,2,0,7,44,0,0,0,0,0,3,0,0,0,6
1827,NEW HAMPSHIRE,Candia,3926,163.0,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,25,0,0,23,2,9,0,0,1,0,0,4,0,7,3,21,2,0,3,23,0,0,0,0,0,0,0,0,0,2
1828,NEW HAMPSHIRE,Canterbury,2389,37.0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,5,1,0,0,0,2,0,0,0,0,0,2,0,2,0,9,2,0,0,4,0,0,0,0,0,0,1,0,0,0
1829,NEW HAMPSHIRE,Carroll,752,149.0,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,13,0,0,2,2,1,0,0,0,0,2,16,0,1,0,8,0,2,1,72,0,0,0,0,0,0,0,0,0,3
1830,NEW HAMPSHIRE,Center Harbor,1101,55.0,1,6,5,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,7,0,6,1,0,5,3,0,0,0,0,0,0,3,0,1,1,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1831,NEW HAMPSHIRE,Charlestown,4990,146.0,3,35,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,5,20,0,0,2,1,0,0,0,0,0,6,20,0,3,1,4,3,2,1,20,1,0,0,0,0,2,0,0,0,1
1832,NEW HAMPSHIRE,Claremont,13009,922.0,12,209,46,0,1,0,0,0,0,1,5,0,0,12,9,1,8,1,0,32,10,171,5,0,5,16,4,0,2,0,0,53,110,2,46,11,59,7,5,10,61,0,0,0,0,0,0,0,0,0,8
1833,NEW HAMPSHIRE,Colebrook,2192,115.0,0,19,11,0,0,0,0,0,0,1,0,0,0,2,4,2,2,0,0,4,0,12,2,0,8,3,1,0,1,0,0,3,6,0,1,0,11,4,1,1,15,0,0,0,0,0,0,0,0,0,1
